time, angle
22.146, -0.8639379797371932
22.156, -0.91106186954104
22.166, -0.9529497715889039
22.176, -0.9948376736367678
22.187, -1.0314895879286488
22.197, -1.0681415022205298
22.207, -1.0995574287564276
22.217, -1.1257373675363425
22.227, -1.1519173063162573
22.237, -1.1676252695842064
22.247, -1.1885692206081384
22.257, -1.1990411961201044
22.267, -1.2095131716320704
22.277, -1.2147491593880533
22.287, -1.2199851471440362
22.297, -1.2199851471440362
22.307, -1.2199851471440362
22.317, -1.2095131716320704
22.327, -1.1990411961201044
22.337, -1.1833332328521553
22.347, -1.1676252695842064
22.358, -1.1414453308042916
22.368, -1.1205013797803596
22.378, -1.0890854532444616
22.388, -1.0576695267085636
22.398, -1.0210176124166828
22.408, -0.9843656981248019
22.418, -0.9424777960769379
22.428, -0.9005898940290741
22.438, -0.8534660042252271
22.448, -0.8063421144213802
22.458, -0.7539822368615503
22.468, -0.6963863715457375
22.478, -0.6387905062299246
22.488, -0.5811946409141118
22.498, -0.5183627878423159
22.508, -0.45553093477052
22.518, -0.38746309394274114
22.528, -0.32986722862692824
22.538, -0.2565634000431664
22.548, -0.18849555921538758
22.558, -0.11519173063162574
22.568, -0.047123889803846894
22.578, 0.020943951023931956
22.588, 0.0890117918517108
22.598, 0.16231562043547265
22.608, 0.2303834612632515
22.618, 0.2932153143350474
22.628, 0.3665191429188092
22.638, 0.42935099599060506
22.648, 0.4974188368183839
22.658, 0.5550147021341968
22.668, 0.6178465552059926
22.678, 0.6754424205218055
22.688, 0.7330382858376184
22.699, 0.7906341511534312
22.709, 0.8429940287132611
22.719, 0.890117918517108
22.729, 0.9372418083209549
22.739, 0.9791297103688188
22.749, 1.0157816246606997
22.759, 1.0471975511965976
22.769, 1.0838494654884785
22.779, 1.1100294042683936
22.789, 1.1362093430483087
22.799, 1.1571532940722404
22.809, 1.1780972450961724
22.819, 1.1938052083641213
22.829, 1.2042771838760875
22.839, 1.2095131716320704
22.849, 1.2147491593880533
22.859, 1.2147491593880533
22.87, 1.2147491593880533
22.88, 1.2147491593880533
22.89, 1.2042771838760875
22.9, 1.1885692206081384
22.91, 1.1728612573401895
22.92, 1.1519173063162573
22.93, 1.1257373675363425
22.94, 1.0995574287564276
22.95, 1.0681415022205298
22.96, 1.0367255756846319
22.97, 1.0000736613927508
22.98, 0.9581857593448869
22.99, 0.9162978572970231
23.0, 0.8744099552491591
23.01, 0.8220500776893291
23.02, 0.7696902001294993
23.03, 0.7120943348136864
23.04, 0.6597344572538565
23.05, 0.6021385919380438
23.06, 0.5393067388662478
23.07, 0.47647488579445196
23.08, 0.4084070449666731
23.09, 0.3508111796508602
23.1, 0.2775073510670984
23.11, 0.20943951023931953
23.12, 0.1413716694115407
23.13, 0.07330382858376185
23.14, 0.005235987755982989
23.15, -0.06806784082777885
23.16, -0.1361356816555577
23.17, -0.19896753472735357
23.18, -0.26703537555513246
23.19, -0.3351032163829113
23.2, -0.4031710572106901
23.211, -0.47123889803846897
23.221, -0.5340707511102649
23.231, -0.5916666164260777
23.241, -0.6544984694978736
23.251, -0.7068583470577035
23.261, -0.7592182246175333
23.271, -0.8115781021773633
23.281, -0.8587019919812101
23.291, -0.905825881785057
23.301, -0.9424777960769379
23.311, -0.9843656981248019
23.321, -1.0210176124166828
23.331, -1.0524335389525807
23.341, -1.0786134777324956
23.351, -1.1100294042683936
23.361, -1.1309733552923256
23.371, -1.1519173063162573
23.382, -1.1676252695842064
23.392, -1.1780972450961724
23.402, -1.1885692206081384
23.412, -1.1938052083641213
23.422, -1.1990411961201044
23.432, -1.1990411961201044
23.442, -1.1938052083641213
23.452, -1.1885692206081384
23.462, -1.1728612573401895
23.472, -1.1623892818282235
23.482, -1.1414453308042916
23.492, -1.1205013797803596
23.502, -1.0943214410004445
23.512, -1.0681415022205298
23.522, -1.0367255756846319
23.532, -1.0000736613927508
23.542, -0.9581857593448869
23.552, -0.921533845053006
23.562, -0.8796459430051422
23.572, -0.8272860654453121
23.582, -0.7801621756414653
23.592, -0.7278022980816354
23.602, -0.6754424205218055
23.612, -0.6178465552059926
23.622, -0.5550147021341968
23.632, -0.4974188368183839
23.642, -0.4398229715025711
23.652, -0.37175513067479216
23.662, -0.3036872898470133
23.672, -0.23561944901923448
23.682, -0.17278759594743862
23.692, -0.10471975511965977
23.702, -0.031415926535897934
23.712, 0.03665191429188092
23.723, 0.10995574287564278
23.733, 0.1780235837034216
23.743, 0.24609142453120048
